Corpus,File,Name,Verb,Age,Sent,Syntatic Object,Event or Object,Syntatic Object,Event or Object,Covergence,Comments,Comments,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],can I have some glasses my own fashion glasses,glasses,object,glasses,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],dis this doesn't have enough glue to keep it up dere there,glue,object,glue,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],doesn't it have glue in it Ursula,glue,object,glue,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],I'm gonna have lots_of grain,grain,object,grain,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],I don't have so much grain,grain,object,grain,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],hey Mommy could we have juice me and Ursler,juice,object,jiuce,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],people have last names and the gun has a last name,name,object,names/guns,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],we could have some paper dere there and then when it spills,paper,object,paper,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],we have a record_phone upstairs and I could put de the cans on and shoot,phone,object,phone,object,object,?,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],I'm gonna have all the rings I need,ring,object,rings,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],we had something to eat,something,object,something,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],Mommy he could have another stick a long stick,stick,object,stick,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],Mommy we didn't have out eating stuff,stuff,object,stuff,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],we didn't have our eating thing,thing,object,thing,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],could I have some toys,toy,object,toys,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],could I have some toys,toy,object,toys,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],could I have some more toys,toy,object,toys,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],could I have some toys,toys,object,toys,object,object,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],I have one black one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],wish we could have some of that,that,pronoun,some,pronoun,pronoun,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],he doesn't have a_lot_of it,,,,,0,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],yeah when it spilled it had to xxx,,,,,0,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],we got every we have lots_of,,,,,0,?,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],what does it have in it,,,,,0,,,
Brown,adam54.xml,['Adam'],have|haves|having|had|haven't,['P4Y10M23D'],what does it have in it Ursula,,,,,0,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],if you had some of my things at my house David had some of his things at my house,thing,object,some,pronoun,!!!,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have a good time at school,time,event,time,event,event,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have a apple upstairs,apple,object, apple,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have his arms and legs,arms,object,arms/legs,object,object,,(leg|object),
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I wish I have a banjo like dis this,banjo,object,banjo,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],Mommy when I be a big man could I have one of these banjos,banjo,object,banjos,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I wish I could have a big banjo like that,banjo,object,banjo,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I'm gonna have my hands full with bombs,bomb,object,bombs,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I'm gonna have some of my crayons that I'm gonna bring home at school,crayon,object,crayons,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],they have girls at that school that come in the door,girl,object,girls,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],if you could give me two pieces and if you have some glue,glue,object,pieces,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],now if I had a gun,gun,object,gun,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],who ever heard of a tiger eating a banana and had eight legs,leg,object,tiger,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],Ursula do you have a pencil,pencil,object,pencil,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],to put on your back if you have a safety pin,pin,object,pin,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],now we have some scissors,scissors,object,scissors,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],she doesn't have any strings my mouth really made that,string,object,strings,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],we have dis this telephone,telephone,object,telephone,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I still have my thing,thing,object,thing,object,object,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I didn't have her make any,any,pronoun,any,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I had a little one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],Mommy when I get eleven I'm gonna have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],you can have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I wish I could have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have one more,one,pronoun,one,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I'm gonna build it way way up if Mommy will let me have some,some,pronoun,it,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],Mommy let me have some of yours,some,pronoun,some,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],hey now could I have something else,something,pronoun,something,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],can I have something else,something,pronoun,something,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],animals have that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I wish I could have one of these,these,pronoun,one,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],you have this first and you can throw it around,this,pronoun,this,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I'm gonna make two and I'm gonna have eight,,,eight,,0,?,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],and I have more than you,,,more,,0,?,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have eight,,,,,0,?,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have eight,,,,,0,?,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I'm gonna have eight,,,,,0,?,,
Brown,adam55.xml,['Adam'],have|haves|having|had|haven't,['P5Y2M12D'],I have more than Ursula,,,,,0,?,,
Brown,eve01.xml,['Eve'],have|haves|having|had|haven't,['P1Y6M'],man have it,,,,,0,,,
Brown,eve01.xml,['Eve'],have|haves|having|had|haven't,['P1Y6M'],xxx have it,,,,,0,,,
Brown,eve01.xml,['Eve'],have|haves|having|had|haven't,['P1Y6M'],Papa have it,,,,,0,,,
Brown,eve01.xml,['Eve'],have|haves|having|had|haven't,['P1Y6M'],Mommy have it,,,,,0,,,
Brown,eve02.xml,['Eve'],have|haves|having|had|haven't,['P1Y6M'],xxx have xxx,,,,,0,?,,
Brown,eve04.xml,['Eve'],have|haves|having|had|haven't,['P1Y7M'],xxx have it,,,,,0,,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Becky have puzzle,puzzle,object,puzzle,object,object,,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have Christmas tree,tree,object,tree,object,object,,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have that,that,pronoun,that,pronoun,pronoun,,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have it,,,,,0,,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve05.xml,['Eve'],have|haves|having|had|haven't,['P1Y8M'],Eve have a,,,,,0,?,,
Brown,eve06.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],xxx Eve xxx have a bowel,bowel,object,bowel,object,object,,,
Brown,eve06.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],big tower have little tower,tower,object,tower,object,object,,,
Brown,eve06.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],xxx Eve hab have it,,,,,0,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Eve have drink of milk,milk,event,milk,event,event,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],no xxx have cracker,cracker,object,cracker,object,object,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Eve have drink first,drink,object,drink,object,object,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],just have grape juice,juice,object,juice,object,object,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],xxx have it,,,,,0,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Eve have it have it,,,,,0,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Eve have it,,,,,0,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Eve have it,,,,,0,,,
Brown,eve07.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],let me have it,,,,,0,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],not have coffee,coffee,object,coffee,event,!!!,?,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],man going to have tea,tea,object,tea,event,!!!,?,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Mom going to have tea,tea,object,tea,event,!!!,?,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Mom going to have tea,tea,object,tea,event,!!!,?,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Fraser going have tea,tea,object,tea,event,!!!,?,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Mommy going xxx have tea,tea,object,tea,event,!!!,?,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Fraser have not boot,boot,object,boot,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],I have grape xxx juice,juice,object,juice,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Mom have wash plate,plate,object,plate,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Sue have wash plate,plate,object,plate,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Cromer have no pocket,pocket,object,pocket,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],xxx have no pocket,pocket,object,pocket,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Cromer have no pocket,pocket,object,pocket,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],Cromer have no pocket,pocket ,object,pocket,object,object,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],for breakfast have Kix,Kix,pronoun,kix,pronoun,pronoun,,,
Brown,eve08.xml,['Eve'],have|haves|having|had|haven't,['P1Y9M'],I have it,,,,,0,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I'm goin have chocolate,chocolate,object,chocolate,event,!!!,?,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Mommy have milk,milk,object,milk,event,!!!,?,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I having lunch,lunch,event,lunch,event,event,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I having lunch,lunch,event,lunch,event,event,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],not having lunch,lunch,event,lunch,event,event,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser I have lunch,lunch,event,lunch,event,event,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Cromer Fraser have a clock,clock,object,clock,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Cromer have a clock,clock,object,clock,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser have a ring clock,clock,object,clock,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Cromer have a ring clock,clock,object,clock,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I having fruit,fruit,object,fruit,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I having fruit,fruit,object,fruit,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Papa have shoe on the floor,shoe,object,shoe,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have other thing,thing,object,thing,object,object,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have one a little while,one,pronoun,one,pronoun,pronoun,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have a cool it,,,,,0,,,
Brown,eve09.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser have little while,,,,,0,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Sue forgot have coffee,coffee,object,coffee,event,!!!,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],then I have lunch,lunch,event,lunch,event,event,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser have a new bag,bag,object,bag,object,object,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Sue have make more grape juice,juice,object,juice,object,object,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have write on on Fraser paper,paper,object,paper,object,object,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser I have pencil xxx,pencil,object,pencil,object,object,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],look Fraser I have tapioca,tapioca,object,tapioca,object,object,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],look Mom I have another xxx,another,pronoun,another,pronoun,pronoun,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],look I have another one,one,pronoun,one,pronoun,pronoun,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have take another one,one,pronoun,another,pronoun,pronoun,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser I still have some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],let me have somes some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have Fraser's,,,,,0,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have two,,,,,0,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],I have two,,,,,0,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser I have Fraser's,,,,,0,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser I have twos,,,,,0,?,,
Brown,eve10.xml,['Eve'],have|haves|having|had|haven't,['P1Y10M'],Fraser have turn it,,,,,0,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],she gonna have you lunch,lunch,object,lunch,event,!!!,,?,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have eat lunch,lunch,event,lunch,event,event,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Fraser I go have lunch I go have lunch,lunch,event,lunch,event,event,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Fraser going have a birthday cake,cake,object,cake,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have in my hand,hand,object,hand,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],it had a hat on,hat,object,hat,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],it have something there,something,object,something,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],it have something there,something,object,something,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],you have teeth,teeth,object,teeth,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have little teeth,teeth,object,teeth,object,object,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],let me have it,,,,,0,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],it have it,,,,,0,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have put it back,,,,,0,,,
Brown,eve11.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],let me have it,,,,,0,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],me too have cough,cough,object,cough,event,!!!,?,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Fraser have a move in that chair,move,event,move,event,event,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Sue we have a party,party,event,party,event,event,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Sue Sue can I have apples too,apple,object,appels,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Sue you have xxx that apple,apple,object,appels,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],those have put my bicycle in the truck,bicycle,object,bicycle,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Pap have fix the box  it broke,box,object,box,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],xxx have another doily on,doily,object,doily,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],we have party hats,hat,object,hats,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],dolly have two hat,hat,object,hat,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],he have two hats,hat,object,hat,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],dolly have two hat on,hat,object,hat,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I go have some grape juice,juice,object,juice,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I go have some grape juice,juice,object,juice,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],xxx have lion on them,lion,object,lion,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have fix Fraser paper,paper,object,paper,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],may I have piece,piece,object,piece,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Pap you have fix other plate because it broke,plate,object,plate,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],you can't have another pocket in you pocket,pocket,object,pocket,object,object,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have get another one,one,pronoun,one,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],we have buy some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have put that in there,that,pronoun,that,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],may have that,that,pronoun,that,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have put that in,that,pronoun,that,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],I have put that in first,that,pronoun,that,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Sue have that,that,pronoun,that,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],no we have put those in first,those,pronoun,those,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],we have put those in first,those,pronoun,those,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Cromer have bring on Wednesday,,,,,0,?,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],xxx you have yours,,,,,0,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],Fraser Cromer have bring on Wednesday,,,,,0,?,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],let me have it,,,,,0,,,
Brown,eve12.xml,['Eve'],have|haves|having|had|haven't,['P1Y11M'],let me have it,,,,,0,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],because I have go bed,bed,event,bed,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],I have lunch,lunch,event,lunch,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you watch me have my lunch,lunch,event,lunch,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you go watch me have my lunch,lunch,event,lunch,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you go have lunch now,lunch,event,lunch,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],Fraser have lunch,lunch,event,lunch,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],have a have a pee,pee,event,pee,event,event,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],I have coloring books,book,object,books,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],I have close the door,door,object,door,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],my cheese my cheese have have a holes in it,hole,object,holes,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],Swiss cheese have holes in it,hole,object,holes,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],then Eve have some milk,milk,object,milk,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],he have a mustache,mustache,object,mustache,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you have noses,nose,object,noses,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you have nose,nose,object,noses,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],me too have nose,nose,object,nose ,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],Mom have nose,nose,object,nose,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you have wipe my nose Fraser,nose,object,nose,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],I have full tummy,tummy,object,tummy,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],look I have a full tummy,tummy,object,tummy,object,object,,,
Brown,eve13.xml,['Eve'],have|haves|having|had|haven't,['P2Y0M'],you have a put it back on,,,,,0,,,
