Corpus,File,Name,Verb,Age,Sent,Syntactic Object,Event or Object,Syntactic Object,Event or Object,Convergence,Comments,Comments,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I got it right here,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I almost got it,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I almost got it,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I almost got it out de the window,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I got it,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I got it,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],if I get upstairs I could shoot better,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I got it up on the wall,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],how  getting it up dere there,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],I can get it down with dis this chair,,,,,0,,,
Brown,adam54.xml,['Adam'],get|gets|got|gotten|getting,['P4Y10M23D'],and Paul you get on dat that side,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],Mommy when I get eleven I'm gonna have one,eleven,pronoun,eleven,pronoun,pronoun,?,?,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],there's some kind of color and it's going to get bigger and bigger isn't it,bigger,event,bigger,event,event,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],it gets bigger and bigger when you do that,bigger,event,bigger,event,event,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],it's gonna get bigger and bigger and bigger,bigger,event,bigger,event,event,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],if you keep on going it's gonna get bigger on this side and bigger on that side right,bigger,event,bigger,event,event,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I don't care if my table gets messed up,messed up,event,messed up,event,event,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],what d you mean get very thin,thin,event,thin,event,event,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I'm gonna get my mommy,mommy,object,mommy,object,object,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got a rocket,rocket,object,rocket,object,object,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],Mommy I wan  go get my dodge thing,thing,object,dodge thing,object,object,?,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],if I can get this apart,this,pronoun,this,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got you,you,pronoun,you,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got you,you,pronoun,you,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got you,you,pronoun,you,pronoun,pronoun,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I almost got it,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],but I can't get it out,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],now you won't be able to get it out,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],you don't have_to wash your hands because no clay gets on your hands,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],don't let that snake get on me,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],you get up,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],now I got back in,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],this the way to get in the cafe,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I can't get it in,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got ta find my xxx,,,,,0,,,
Brown,adam55.xml,['Adam'],get|gets|got|gotten|getting,['P5Y2M12D'],I got it,,,,,0,,,
Brown,eve03.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],I get paper,paper,object,paper,object,object,,,
Brown,eve03.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],I xxx get it,,,,,0,,,
Brown,eve04.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],yep Eve get banjo,banjo,object,banjo,object,object,,?,
Brown,eve04.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],lady got hat,hat,object,hat,object,object,,,
Brown,eve04.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],I get it,,,,,0,,,
Brown,eve04.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],I get it,,,,,0,,,
Brown,eve04.xml,['Eve'],get|gets|got|gotten|getting,['P1Y7M'],xxx get it,,,,,0,,,
Brown,eve05.xml,['Eve'],get|gets|got|gotten|getting,['P1Y8M'],Mom get red bicycle,bicycle,object,bicycle,object,object,,,
Brown,eve06.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Mom get Eve pencil,pencil,object,pencil,object,object,,?,
Brown,eve06.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],a a Eve go get horsie,horsie,object,horsie,object,object,,,
Brown,eve06.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Papa get Eve pencil,pencil,object,pencil,object,object,,,
Brown,eve06.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],again get Eve pencil,pencil,object,pencil,object,object,,,
Brown,eve06.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Fraser get it,,,,,0,,,
Brown,eve07.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Eve get a kleenex,kleenex,object,kleenex,object,object,,,
Brown,eve07.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Eve get big stool,stool,object,stool,object,object,,,
Brown,eve07.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],xxx get out,,,,,0,,,
Brown,eve07.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],xxx go get some more,,,,,0,,,
Brown,eve07.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],baby Sarah get up,,,,,0,,,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],you got Fraser paper,paper,object,paper,object,object,,?,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Fraser get Eve puzzle,puzzle,object,puzzle,object,object,,?,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],I run get Fraser,Fraser,object,Fraser,object,object,,person?,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],xxx get crayon,crayon,object,crayon,object,object,,,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],kangaroo got little feet,feet,object,feet,object,object,,,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Fraser get Eve puzzle,puzzle,object,puzzle,object,object,,,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],Fraser get Eve puzzle,puzzle,object,puzzle,object,object,,,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],I get it,,,,,0,,,
Brown,eve08.xml,['Eve'],get|gets|got|gotten|getting,['P1Y9M'],I get it,,,,,0,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Papa go get xxx Cromer,,,,,0,?,?,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Papa xxx get my arm arm arm out,arm,object,arm,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Mommy get xxx box,box,object,box,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Momma get the box,box,object,box,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Mama get my crayon,crayon,object,crayon,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Papa got feet on stool,feet,object,feet,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],you get my pencil,pencil,object,pencil,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],look look Fraser got piece a of cheese,piece,object,piece of cheese,object,object,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],Sue get it,,,,,0,,,
Brown,eve09.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],let me get it,,,,,0,,,
Brown,eve10.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],xxx get my play,play,object,play,object,object,?,?,
Brown,eve10.xml,['Eve'],get|gets|got|gotten|getting,['P1Y10M'],have_to get my pencil,pencil,object,pencil,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I have_to get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser I get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I hava have_to get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser I get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser get my beads,bead,object,beads,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],xxx get the doll,doll,object,doll,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser got jacket too,jacket,object,jacket,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I got peanut on the paddle,peanut,object,peanut,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I go get the pencil Fraser,pencil,object,pencil,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I get the pencil,pencil,object,pencil,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],o got sugar,sugar,object,sugar,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I got sugar,sugar,object,sugar,object,object,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser got under xxx shirt,,,,,0,,,
Brown,eve11.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],no I got put away,,,,,0,?,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser have_to get my pencil broke,pencil,object,pencil,object,object,,?,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I go get black an blue,black and blue,object,black/blue,object,object,?,referring to crayons?,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I got my new bib,bib,object,bib,object,object,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I go get my crayons,crayon,object,crayons,object,object,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],oh I got that party hats,hat,object,party hats,object,object,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I go get a pencil,pencil,object,pencil,object,object,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser I get xxx a pencil,pencil,object,pencil,object,object,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Sue get some pictures,picture,object,pictures,object,object,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I have get another one,one,pronoun,one,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],Fraser I get some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],I go get you,you,pronoun,you,pronoun,pronoun,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],no get it out,,,,,0,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],xxx get out,,,,,0,,,
Brown,eve12.xml,['Eve'],get|gets|got|gotten|getting,['P1Y11M'],there got it sideway,,,,,0,,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],don't you hand get dirty,dirty,event,dirty,event,event,?,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],you hand get dirty,dirty,event,dirty,event,event,,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],soon it gets hot,hot,event,hot,event,event,?,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I getting sick,sick,event,sick,event,event,?,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],it got smoothed,smoothed,event,smoothed,event,event,?,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],it got smoothed Fraser,smoothed,event,smoothed,event,event,?,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],it hot xxx when it get warm,warm,event,warm,event,event,?,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I go get another crayon,crayon,object,crayon,object,object,,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I go get another pencil,pencil,object,pencil,object,object,,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I go get get a pencil,pencil,object,pencil,object,object,,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I get a pencil Fraser for write,pencil,object,pencil,object,object,,,
Brown,eve13.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I go get a little stool,stool,object,stool,object,object,,,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I have get a brown one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I have get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I get a black one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I go get another one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],shall we get get the orange one,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I'll get you a green green crayon,crayon,object,crayon,object,object,,,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],Mommy I have_to get my grape juice,juice,object,grape juice,object,object,,,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],I go get a pencil,pencil,object,pencil,object,object,,,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],hi Fraser I get a pencil,pencil,object,pencil,object,object,,,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],have a get the window,window,object,window,object,object,,,
Brown,eve14.xml,['Eve'],get|gets|got|gotten|getting,['P2Y0M'],have a get the window,window,object,window,object,object,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I go get my fizz,fizz,object,fizz,object,object,?,?,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],now we get another ones,one,pronoun,one,pronoun,pronoun,,?,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],when I get big like Mom,big,event,big,event,event,?,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],we can't get any air,air,object,air,object,object,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],have get another balloon,balloon,object,balloon,object,object,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I getting a splinter out,splinter,object,splinter,object,object,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I got a train on it,train,object,train,object,object,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I have get get get the train off,train,object,train,object,object,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],because we have a get another one,one,pronoun,one,pronoun,pronoun,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],we have get some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I go get these,these,pronoun,these,pronoun,pronoun,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],see if you can get it untied,,,,,0,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I go get in the toy box,,,,,0,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],there I get it fix xxx,,,,,0,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],now I get get,,,,,0,,,
Brown,eve15.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],we've got sing Mary Mary_had_a_little_lamb,,,,,0,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],Sue I I I want it off so_that it'll get well,well,event,well,event,event,?,?,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],you get Sarah,Sarah,object,Sarah,object,object,,person,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],and they got folded up,folded up,event,folded up,event,event,?,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],it will get well,well,event,well,event,event,?,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],and get my airplane,airplane,object,airplane,object,object,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],and get my airplane,airplane,object,airplane,object,object,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I hab have get my grape juice,juice,object,grape juice,object,object,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],playing and getting some medicine for our horses,medicine,object,medicine,object,object,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],let me get the pencil,pencil,object,pencil,object,object,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I go get get a sugar,sugar,object,sugar,object,object,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],Fraser go get some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],Mom'll go get somes some,some,pronoun,some,pronoun,pronoun,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I have get this off,this,pronoun,this,pronoun,pronoun,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],you get going to do it,,,,,0,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],what it got on,,,,,0,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],I I getting on it,,,,,0,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],the way way I got in,,,,,0,,,
Brown,eve16.xml,['Eve'],get|gets|got|gotten|getting,['P2Y1M'],go get on here,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],to get a new,,,,,0,?,?,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],so_that I can get xxx you,,,,,0,?,?,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],Cathy and Becky will get better and then I may play with them,better,event,better,event,event,?,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],Sarah too get a little bigger,bigger,event,bigger,event,event,?,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],get my get my book,book,object,book,object,object,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I get a car,car,object,car,object,object,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I I xxx get another crayon,crayon,object,crayon,object,object,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],cmon get my glass,glass,object,glass,object,object,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],we go get some paint xxx for me,paint,object,paint,object,object,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],yep you get another one,one,pronoun,one,pronoun,pronoun,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],go get right back,,,,,0,?,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],Sue get I have_to get it,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],then I get in,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],how I get in,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],how I get in silly,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],silly how I get in silly,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],all get on it,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],and the bus comes when get on,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I have xxx get in,,,,,0,,,
Brown,eve17.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],hey you better get up,,,,,0,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I will stand on my knees get xxx down,,,,,0,,?,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],so they will get dry,dry,event,dry,event,event,?,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],to get their car,car,object,car,object,object,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I will get the cow,cow,object,cow,object,object,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I will get I was getting some medicine,medicine,object,medicine,object,object,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I have get pencil,pencil,object,pencil,object,object,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],I go get mine's mine out,mine,pronoun,mine,pronoun,pronoun,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],an I go get you another one for you,one,pronoun,one,pronoun,pronoun,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],you get it for me,,,,,0,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],you please get it,,,,,0,,,
Brown,eve18.xml,['Eve'],get|gets|got|gotten|getting,['P2Y2M'],it's a bath for a boy get in,,,,,0,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],all around the block had a get the xxx,,,,,0,?,?,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],xxx to get Sarah,Sarah,object,Sarah,object,object,,person,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],when you get big when you little you girl,big,event,big,event,event,?,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],an I got dirt in my shoes an sock,dirt,object,dirt,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I get some ice,ice,object,ice,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I go get a pencil  write,pencil,object,pencil,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],could I get some other piece a of paper,piece,object,piece of paper,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],we had to get our shoe caught,shoe,object,shoe,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],we had to get our shoe caught,shoe,object,shoe,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],we had to get our shoe caught,shoe,object,shoe,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],we had to get our shoe caught,shoe,object,shoe,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],we had to get our shoes caught,shoe,object,shoe,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I get my supper,supper,object,supper,object,object,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],you can't get me now,me,pronoun,me,pronoun,pronoun,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],you can't get me now,me,pronoun,me,pronoun,pronoun,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],you can't get me now,me,pronoun,me,pronoun,pronoun,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],you got no more,more,pronoun,more,pronoun,pronoun,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],now let xxx get them out okay,them,pronoun,them,pronoun,pronoun,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],xxx get yours out,yours,pronoun,yours,pronoun,pronoun,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I will get down,,,,,0,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I getting out,,,,,0,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I got in,,,,,0,,,
Brown,eve19.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],you can't get now,,,,,0,,,
